# x y
-6.18547 3.54883 1
-2.30633 3.40976 2
18.1396 2.7089 2
12.31 0.180261 1
-6.00402 8.43109 1
-1.89787 3.68886 2
17.9849 4.08276 2
5.1187 6.4536 1
-3.17289 11.8611 1
2.63986 2.52078 2
12.6123 -3.60329 2
9.09723 4.25901 1
-9.08327 8.86498 1
-1.75443 0.931784 2
19.7822 1.12687 2
10.5218 2.45783 1
-7.68444 0.694712 1
2.34146 4.24532 2
10.7283 -7.02786 2
7.63115 2.19488 1
-7.59961 6.19261 1
3.15521 -2.56925 2
19.4822 2.07194 2
3.43423 8.2366 1
-12.1097 4.5181 1
7.32572 -1.79417 2
18.8387 -3.38674 2
9.14142 4.3276 1
-2.78881 9.86971 1
6.64455 -3.88646 2
10.2103 -5.9866 2
4.17921 8.68348 1
-6.84879 11.024 1
3.09657 -5.6773 2
13.8075 -4.20741 2
10.6619 6.59632 1
-12.0039 0.564131 1
0.752387 -2.94614 2
11.2072 -7.50035 2
11.2771 2.15922 1
-6.18732 9.84466 1
-0.107565 4.90926 2
17.522 -4.574 2
1.25325 10.2394 1
-12.3037 1.31924 1
-0.526656 3.76444 2
19.7075 1.39622 2
2.25291 12.1903 1
-9.89121 1.25686 1
5.55998 -4.00202 2
15.9347 -0.647175 2
8.50237 4.21178 1
-7.8064 1.68969 1
8.21957 -3.57841 2
11.488 -6.44888 2
7.57185 2.74122 1
-8.68823 6.8755 1
5.93953 -7.26189 2
19.9867 3.41288 2
0.0706536 8.44722 1
-1.0944 10.1433 1
3.14803 2.69727 2
22.0623 3.57618 2
5.04395 7.75049 1
-8.29932 9.10441 1
2.98763 -0.285995 2
21.9802 2.11757 2
10.2602 4.86461 1
-10.5035 5.03519 1
0.712389 -3.25765 2
16.7098 -3.12056 2
6.53122 7.52456 1
-8.73393 0.383191 1
0.172709 -2.79619 2
12.5467 -5.10633 2
2.39233 8.66719 1
-11.5496 1.32903 1
3.7629 1.48583 2
12.8849 -1.58989 2
7.2931 8.37876 1
-11.3544 3.02703 1
1.23805 -3.18167 2
20.0529 4.63012 2
7.67529 8.02857 1
-11.4401 2.24539 1
4.24045 0.0767636 2
18.4178 3.69109 2
4.23425 11.3027 1
-7.8988 1.35426 1
4.81592 0.231647 2
17.7954 4.11295 2
11.7201 5.61859 1
-5.98847 6.1313 1
6.80107 -2.49737 2
19.7428 -1.24202 2
11.1653 1.73404 1
-0.0367613 11.71 1
6.24623 -5.51202 2
18.4564 -3.93785 2
1.46854 11.1964 1
-6.96949 8.68281 1
3.94415 -5.7711 2
20.8938 2.98876 2
8.75743 4.21007 1
-4.51355 6.92268 1
4.05588 -3.32478 2
19.3222 -0.980877 2
7.03481 0.0759615 1
-9.01381 5.77327 1
6.92732 -3.49013 2
16.6866 -0.54335 2
1.22616 10.5216 1
-6.77639 3.69564 1
4.29312 -6.0992 2
11.42 -6.29817 2
2.07122 10.4338 1
-5.92397 6.92044 1
-2.46379 3.84913 2
20.1191 -3.09629 2
5.31671 5.97917 1
-7.32325 2.62902 1
9.07281 -7.51316 2
16.1771 0.00138283 2
4.65706 12.1011 1
-11.9191 1.34217 1
7.50697 -6.97826 2
22.0728 3.83449 2
8.15773 3.40452 1
-9.73282 0.474446 1
0.616308 0.443431 2
21.3364 1.29306 2
7.18559 8.77832 1
-8.29148 5.62735 1
9.88861 -7.94854 2
14.7285 -7.03045 2
10.4133 3.78374 1
-2.41837 9.48612 1
9.84815 -6.52248 2
12.2971 -3.30958 2
1.92699 12.0299 1
-3.58649 7.1204 1
7.98238 -5.77208 2
15.8849 -6.1902 2
7.0952 5.99625 1
-4.77254 8.00138 1
3.27392 0.0756106 2
16.5239 -4.02318 2
0.23397 8.45085 1
-8.05311 9.018 1
6.86161 -3.77916 2
19.4117 -1.03711 2
10.247 2.29653 1
-8.29278 2.36604 1
-0.111761 3.31438 2
19.687 -1.89718 2
6.80869 3.21087 1
-2.92036 7.04266 1
0.386932 -1.19905 2
18.3213 1.53654 2
5.8295 5.95749 1
-3.93354 7.62498 1
-0.383177 -0.0656662 2
16.7019 0.808134 2
8.27653 9.62228 1
-7.59575 1.29518 1
2.50577 4.43607 2
20.2336 -1.73039 2
10.1938 1.80498 1
-9.1689 3.02335 1
2.23752 4.89756 2
20.6483 -1.14959 2
6.79548 10.282 1
-7.2398 3.78861 1
0.545416 -3.00663 2
12.7532 -3.81609 2
3.97784 8.39337 1
-11.2752 1.84335 1
-1.11042 -0.0706549 2
17.2448 -4.212 2
11.7905 1.48459 1
-8.41812 6.2253 1
0.728401 -2.63356 2
14.0826 -2.45058 2
7.60497 0.785965 1
-3.33435 9.99858 1
8.12192 -2.33527 2
20.4101 -0.350165 2
7.79078 5.82819 1
-11.5755 4.06238 1
0.286002 0.455688 2
20.6307 -0.121066 2
9.00234 1.88985 1
-4.42417 6.59902 1
9.47887 -7.02914 2
17.385 3.40537 2
8.68692 6.3393 1
-4.61979 7.26238 1
-0.401682 -0.0815444 2
19.3106 -2.11568 2
9.62586 5.80939 1
-4.87467 7.25657 1
-0.930453 4.12299 2
19.1464 2.13118 2
9.46784 0.604665 1
-8.23579 3.65797 1
5.30812 -4.61732 2
16.9947 1.75959 2
8.40893 2.68164 1
-9.57971 0.0287199 1
0.0559797 -1.98139 2
15.1103 -1.25461 2
6.84875 5.13911 1
-5.70969 9.33112 1
2.46305 -0.309422 2
10.184 -4.73625 2
5.78805 8.41974 1
-0.394212 10.4799 1
4.96294 -2.38893 2
10.4747 -2.01459 2
4.28144 5.58497 1
-11.3503 3.31378 1
0.672338 -0.199006 2
18.4529 -4.19094 2
12.1313 1.16259 1
-5.52206 6.66824 1
3.52799 -0.706011 2
13.4045 -7.26006 2
9.73999 6.16281 1
-6.6088 8.2582 1
2.23962 -2.08351 2
12.2728 -7.04182 2
12.6685 2.542 1
-4.42033 6.98958 1
2.03041 -0.756252 2
17.3938 -2.10088 2
5.62187 4.17361 1
-7.9723 9.3909 1
3.14878 -1.51924 2
16.2329 -0.0737557 2
7.26081 8.10812 1
-7.84434 4.56417 1
-0.32042 4.29522 2
19.9148 0.760741 2
0.620643 10.6839 1
-4.63011 6.24251 1
9.32809 -7.90057 2
12.9898 -2.52313 2
6.41981 4.40792 1
-9.13474 7.02255 1
1.90116 -4.78816 2
17.2938 3.66824 2
12.5202 3.43918 1
-3.45564 9.43502 1
2.32156 0.923719 2
13.5896 -5.30893 2
5.80638 4.26147 1
-11.7846 3.62931 1
9.79591 -2.91933 2
19.6347 -1.5694 2
6.50024 6.07456 1
-8.82542 2.79586 1
6.94181 -7.28106 2
13.3573 -1.34985 2
10.0452 0.676134 1
-4.8962 8.19456 1
-1.82387 0.866988 2
22.4359 1.69238 2
1.42138 9.07063 1
-9.87703 7.92162 1
7.05145 -5.59882 2
20.2517 2.82057 2
8.33545 0.609015 1
-8.52928 5.38062 1
8.71485 -5.85565 2
15.9884 -5.91156 2
7.46478 9.91733 1
-9.55692 0.377138 1
0.32727 1.52162 2
14.2468 -1.92441 2
7.53342 1.18708 1
-4.96291 8.81857 1
1.91122 -0.0311408 2
18.8898 2.44644 2
1.94847 10.4822 1
-8.84221 2.99881 1
-1.74412 2.91825 2
18.5478 -3.41685 2
2.34125 11.2179 1
-5.69324 11.4478 1
6.52111 -6.20791 2
18.4262 -1.36477 2
7.53955 0.576759 1
-2.47652 10.6974 1
3.88578 1.26665 2
11.9513 -5.19583 2
1.53564 11.0234 1
-11.8054 3.28295 1
5.88351 -7.10318 2
13.0477 -6.65604 2
12.6799 2.001 1
-7.74752 2.15646 1
8.73193 -6.60538 2
18.1955 -1.59822 2
5.98999 5.94322 1
-7.82639 7.64259 1
6.16098 -3.00716 2
22.0985 3.79764 2
1.16492 8.93809 1
-6.07788 8.81488 1
2.83307 -4.31121 2
11.2375 -5.59756 2
9.50206 8.48365 1
-0.0340935 8.93482 1
7.59026 -2.20102 2
15.207 -4.56439 2
6.88961 2.22065 1
-1.87827 8.2817 1
3.55503 -4.85776 2
18.1538 1.19678 2
6.00218 3.96407 1
-7.49519 10.0492 1
8.69078 -2.52928 2
15.984 1.28103 2
1.7303 11.2301 1
-5.18781 6.93727 1
2.20556 -1.17093 2
20.6433 3.31595 2
7.10123 7.17123 1
-5.83726 10.6068 1
8.42916 -3.95149 2
14.5737 -2.20326 2
4.29567 6.30395 1
-5.43331 9.48348 1
7.34559 -5.88453 2
11.9118 -6.046 2
5.21723 6.73966 1
-4.99254 7.67015 1
0.330759 -1.84776 2
10.2008 -7.21842 2
6.4403 4.34063 1
-0.824107 7.38162 1
-2.10137 1.52148 2
20.0262 -1.74174 2
8.83725 2.01876 1
-0.536589 10.3802 1
0.151583 0.000990391 2
15.8355 0.768263 2
7.35746 2.20673 1
-3.21991 7.06114 1
9.19711 -5.55845 2
18.9036 4.33204 2
7.99459 7.89654 1
-4.78992 5.20192 1
-0.0177584 -1.02392 2
17.6798 4.11995 2
5.79587 8.48268 1
-10.6975 1.92706 1
-0.174201 -1.60107 2
12.595 -3.80544 2
3.1729 11.0359 1
-8.5397 2.53937 1
2.2587 4.16036 2
22.4543 1.70741 2
2.0542 11.6131 1
-12.4932 1.63821 1
4.78333 -5.93168 2
19.699 2.08587 2
9.5152 2.45377 1
-2.67861 12.5565 1
1.60911 3.58579 2
21.9662 1.86781 2
6.75532 2.50554 1
-6.50919 8.80951 1
6.01027 -5.76017 2
21.5435 4.3113 2
0.674295 11.4023 1
-7.56187 10.1895 1
9.14394 -5.24048 2
19.746 1.04702 2
3.092 7.33829 1
-2.5896 11.4829 1
1.2475 3.44417 2
11.6151 -6.00635 2
6.8756 4.66632 1
-7.17185 7.73213 1
0.559574 -3.29053 2
20.0837 3.01607 2
8.90238 1.07338 1
-5.84821 9.32395 1
-0.607886 -1.70426 2
16.5644 -2.35385 2
1.80268 9.75438 1
-8.451 8.67827 1
8.5793 -4.67394 2
19.3092 -3.59256 2
4.40607 5.74961 1
-2.5631 7.47764 1
2.76862 0.674819 2
17.896 4.92041 2
6.78385 7.21356 1
-4.68793 12.0093 1
1.23633 -2.44556 2
12.1689 -5.18437 2
4.1195 11.4781 1
-5.77693 8.52557 1
5.77232 -4.66001 2
16.4389 1.32315 2
6.8388 10.5403 1
-8.24647 6.66931 1
8.35447 -2.24103 2
10.1599 -5.4092 2
7.59358 5.80608 1
-3.99576 6.47598 1
-0.152834 3.17111 2
21.7695 4.09073 2
6.38159 5.6083 1
-11.4496 5.14784 1
-2.30486 4.56907 2
17.7841 -2.55133 2
7.10023 9.4296 1
-1.79236 7.26015 1
3.16119 1.52105 2
19.5889 3.56762 2
1.80289 10.6167 1
-2.43036 11.8334 1
1.03639 -1.42612 2
15.3094 -1.88893 2
8.71783 2.63024 1
-8.23854 1.82104 1
2.75274 -2.5434 2
12.0947 -4.3522 2
11.4609 3.88709 1
-7.36603 0.201297 1
3.26787 1.34894 2
17.3684 -5.23135 2
4.12029 10.3143 1
-1.93753 8.18312 1
2.66746 -4.18479 2
12.7265 -4.58451 2
11.2161 4.82124 1
-5.93671 9.67706 1
1.29167 -4.54906 2
16.7254 -2.34746 2
4.24395 7.99317 1
-11.1429 0.430179 1
4.05832 -6.12044 2
17.3052 -3.99707 2
9.85873 5.52135 1
-2.19842 9.52664 1
8.6804 -5.81723 2
12.7405 -1.54412 2
11.6458 1.03065 1
-2.88892 9.78862 1
8.53917 -7.07184 2
17.8761 -2.40251 2
10.1923 1.14661 1
-7.67673 4.49751 1
-0.143677 0.464542 2
17.4886 -1.67538 2
3.39252 7.08962 1
-7.4048 1.73565 1
5.97024 -5.14529 2
18.2798 2.32448 2
10.2405 7.34019 1
-7.03927 7.43281 1
1.5132 3.284 2
16.2515 -3.94919 2
5.17071 10.028 1
-3.24048 9.24049 1
2.67758 -2.27024 2
19.9458 0.438285 2
0.770871 9.40989 1
-4.19848 11.0114 1
6.24991 -6.23774 2
14.8674 -1.2052 2
0.323723 8.45984 1
-6.78754 8.4902 1
4.87462 -6.62082 2
11.9396 -2.27135 2
5.50909 5.44948 1
-4.92656 5.46284 1
4.74623 -0.455574 2
20.5063 0.425933 2
8.57203 1.80473 1
-12.2086 1.64856 1
2.99862 2.71855 2
13.6424 -3.94096 2
9.5528 3.64771 1
-9.09719 6.55719 1
2.47527 -0.921197 2
13.3511 -1.19276 2
3.06893 8.60488 1
-7.39957 5.14918 1
1.60599 0.0940967 2
19.7232 1.03396 2
6.71064 2.61101 1
-4.66346 7.13619 1
2.97495 2.29372 2
13.0749 -3.65568 2
2.21287 12.2929 1
-5.09329 5.56399 1
4.51433 -3.16222 2
13.8691 -3.56845 2
3.22914 7.18499 1
-8.61744 7.89259 1
8.67881 -7.70015 2
20.7842 0.0818963 2
9.53314 4.80929 1
-0.464977 12.3926 1
-1.78013 2.32215 2
21.6855 1.12658 2
8.24185 4.17114 1
-8.30514 2.90473 1
-0.594763 -0.396955 2
21.0657 1.3034 2
3.97227 7.59879 1
-7.20683 8.97087 1
-0.98922 -0.98696 2
19.8604 -1.89056 2
0.845826 8.89602 1
-3.30129 9.15097 1
9.26601 -6.33406 2
14.5463 -1.65507 2
1.33222 10.4586 1
-1.15523 9.68152 1
3.00334 -4.66112 2
18.2782 3.79651 2
5.63199 6.2674 1
-7.19045 4.28071 1
-1.17127 1.21209 2
19.753 4.32182 2
10.8595 3.5585 1
-11.5896 2.17236 1
3.21023 0.534537 2
18.7462 -1.6152 2
5.03104 6.91744 1
-10.4031 4.9779 1
-1.02016 1.55832 2
12.63 -5.0324 2
9.52338 0.489551 1
-0.590903 9.26016 1
-2.68129 3.39197 2
11.7062 -6.27091 2
1.23943 10.647 1
-7.07933 4.91254 1
-1.62717 2.1745 2
21.5277 1.34179 2
8.63611 5.13294 1
-10.276 4.29299 1
8.67461 -7.32668 2
18.5868 4.92317 2
3.52433 10.293 1
-9.91859 2.36616 1
3.17658 -0.806439 2
11.7373 -5.77337 2
8.6993 8.01011 1
-10.135 5.97526 1
7.45521 -2.8518 2
16.3536 -1.06912 2
6.9063 10.2924 1
-8.6377 6.75818 1
4.76276 -3.11377 2
18.7228 -2.3745 2
5.14787 7.37943 1
-9.3379 5.86635 1
-0.567721 3.61041 2
17.7542 0.525978 2
11.682 3.39194 1
-6.30834 3.46944 1
1.91386 2.96883 2
20.8439 -1.76626 2
12.4913 2.99181 1
-9.73487 7.49581 1
2.26368 2.8633 2
18.9819 -2.24905 2
10.0833 5.31982 1
-0.115402 11.0991 1
3.19747 -5.68312 2
22.4887 3.44323 2
2.15715 11.1707 1
-3.85879 6.22921 1
5.25897 -4.96921 2
14.465 -5.37786 2
5.76676 4.74231 1
-2.42544 11.2837 1
0.545593 -1.07477 2
14.9719 -2.59748 2
4.33182 8.83073 1
-10.5335 0.822158 1
8.03668 -4.14057 2
20.6165 1.33776 2
4.10919 6.60964 1
-1.925 9.87595 1
-1.35196 4.27997 2
19.4452 4.2226 2
5.35998 8.45814 1
-3.64607 10.3319 1
6.94439 -2.97788 2
16.1626 1.1177 2
5.92411 6.66778 1
-8.78357 0.255379 1
0.231292 -0.216983 2
13.7852 -6.35436 2
9.09044 7.43131 1
-5.54503 7.73282 1
3.99543 -6.46915 2
13.8971 -7.37405 2
3.78918 9.03552 1
-6.05006 6.03471 1
9.53398 -7.04565 2
14.8823 -1.43961 2
4.02949 8.49923 1
-0.121581 7.92657 1
2.12672 4.94979 2
20.8072 -2.14009 2
6.84385 1.59638 1
-7.01413 5.42507 1
-0.859494 4.93581 2
21.4598 3.78113 2
2.2047 11.9258 1
-7.80618 6.68334 1
2.4013 -1.85392 2
17.3023 -3.59974 2
8.00669 7.42383 1
-7.47404 1.3335 1
-0.0200596 3.68211 2
17.1724 -4.94401 2
5.62073 5.03187 1
-10.0082 4.0805 1
6.99371 -1.51526 2
21.4906 2.72695 2
1.78051 11.6665 1
-12.6672 0.56439 1
6.47957 -4.68723 2
16.5841 -2.33728 2
1.39772 8.52688 1
-10.7999 4.19419 1
7.05074 -7.58044 2
19.3676 -3.95105 2
3.79682 9.03481 1
-9.51544 7.31725 1
4.27796 -6.39773 2
17.4524 0.838113 2
5.10855 8.53892 1
-4.56441 11.6927 1
1.71691 1.27127 2
16.4994 -4.68082 2
9.63597 0.384242 1
-9.33529 4.92516 1
2.76023 -3.73628 2
11.1666 -5.11597 2
2.21816 6.79182 1
-10.6527 3.3465 1
1.72833 3.16615 2
19.5943 0.912844 2
7.52406 6.95969 1
-2.788 11.6959 1
2.56779 -5.60023 2
17.1437 -2.34832 2
7.04993 7.98844 1
-8.08875 0.508756 1
-0.777188 -0.0983295 2
16.3437 -0.754643 2
4.21969 9.13169 1
-11.2535 0.303201 1
3.7689 -0.303469 2
18.2916 -1.99496 2
7.50372 8.36409 1
-8.62499 5.28091 1
9.53758 -2.66141 2
10.7108 -3.90725 2
6.49326 3.1286 1
-5.38513 10.8543 1
5.58104 -6.72881 2
13.609 -3.63865 2
7.8605 8.05955 1
-9.29196 1.01996 1
3.05767 -2.54549 2
17.1684 -0.332884 2
0.696972 8.62019 1
-6.95302 1.15939 1
6.71841 -2.66379 2
17.5447 -3.35277 2
1.90633 11.1537 1
-3.99142 9.76684 1
-0.786796 4.84441 2
10.329 -2.67783 2
8.72476 7.49741 1
-0.0107147 8.71996 1
0.830483 4.29231 2
11.8671 -2.62174 2
4.39659 8.57871 1
-8.62412 8.3304 1
-1.75623 1.83115 2
11.3226 -2.6746 2
10.4294 7.53582 1
-7.95798 8.2162 1
2.30859 2.21315 2
17.3262 -3.02042 2
10.4647 3.05092 1
-2.51783 10.4754 1
-1.18308 1.88898 2
21.9839 2.87066 2
8.17491 7.608 1
-10.4597 6.93115 1
-0.776845 3.85708 2
18.8175 -0.023119 2
6.63522 3.7755 1
-6.56235 7.56547 1
0.652952 0.972975 2
11.5024 -4.38726 2
6.32753 9.82013 1
-3.20378 6.78057 1
9.31881 -4.839 2
20.5561 4.07949 2
11.1656 4.11842 1
-8.48598 7.51268 1
1.85456 -1.10237 2
16.3776 -4.64786 2
9.33336 1.98792 1
-3.29186 9.06901 1
-2.21896 2.74985 2
19.3834 3.88392 2
5.22045 6.36251 1
-6.10578 8.42423 1
4.73677 -5.69916 2
17.7075 1.57114 2
9.29584 4.31909 1
-8.24886 2.94425 1
9.2266 -6.54072 2
17.9179 -1.97115 2
7.62194 0.138341 1
-8.56257 0.476759 1
2.4853 4.17419 2
21.1759 2.77781 2
9.95653 1.71149 1
-6.51531 3.56742 1
3.19442 -0.891934 2
17.383 -2.13925 2
6.61966 2.94554 1
-7.616 1.13436 1
6.64345 -3.02602 2
15.7854 -3.7722 2
10.2222 2.74196 1
-10.4837 3.73755 1
3.69061 -5.98067 2
16.9024 0.327266 2
11.0643 6.30034 1
-9.24588 8.90902 1
8.29905 -4.17488 2
18.0433 -2.48638 2
4.94708 5.2655 1
-10.2283 2.43077 1
0.996951 1.46227 2
17.3114 -3.70478 2
7.67823 4.45042 1
-5.59522 8.97124 1
0.865619 3.1589 2
12.1671 -6.29594 2
5.50544 11.1701 1
-5.57936 6.98629 1
1.79995 3.72525 2
16.0366 -1.16484 2
9.92955 2.17097 1
-8.00594 1.80981 1
5.87632 -4.86428 2
18.391 2.74874 2
6.76587 9.45862 1
-5.32593 8.93296 1
2.8969 -4.58822 2
13.7482 -1.77802 2
1.78067 9.32761 1
-2.08323 8.96436 1
6.04735 -3.36331 2
20.5505 0.477721 2
9.32162 3.58713 1
-10.6871 6.25116 1
4.2419 -0.693066 2
18.061 -4.88178 2
5.25617 7.66518 1
-2.29033 12.3593 1
5.7466 -1.03857 2
16.1373 -1.03407 2
2.36618 6.9016 1
-8.71197 4.44941 1
7.13404 -7.66463 2
22.8127 4.5835 2
4.18691 9.13433 1
-2.38549 9.76172 1
2.4329 -5.44647 2
16.6435 -5.12444 2
5.76174 7.93059 1
-11.102 1.47372 1
-2.38 4.03205 2
11.1383 -7.19271 2
8.32704 5.38807 1
-7.19928 10.7125 1
1.84099 -3.79329 2
21.3312 2.89463 2
6.30576 10.8303 1
-11.8262 4.40775 1
-0.398916 -1.76015 2
15.7676 -0.725959 2
1.73324 11.5975 1
-10.0913 0.624052 1
4.03749 0.47841 2
22.1102 3.069 2
9.72571 2.19937 1
-8.95952 5.27522 1
0.594248 -1.97533 2
17.5994 -4.54158 2
2.09276 12.6179 1
-1.1158 11.1908 1
9.51449 -5.07533 2
15.1831 -3.70815 2
10.8447 3.11652 1
-2.86875 8.41143 1
9.48328 -4.04195 2
12.4028 -2.21326 2
10.3908 2.88834 1
-3.22443 9.47166 1
0.435026 -1.8496 2
19.5313 3.5853 2
6.39042 7.37606 1
-4.53121 9.25917 1
3.52784 -4.95706 2
12.0568 -1.98887 2
5.99901 8.15424 1
-6.1888 8.40184 1
1.6358 3.81177 2
10.2498 -2.72555 2
7.33459 9.78113 1
-9.14025 0.725007 1
0.0158262 -1.94468 2
16.2448 -2.53445 2
1.82043 12.717 1
-6.70586 10.4905 1
1.94493 -2.91063 2
15.6971 -6.18283 2
8.91201 1.06134 1
-8.7869 6.70565 1
4.05703 0.0728559 2
17.4307 -5.10016 2
5.5986 4.41483 1
-4.04484 11.8434 1
-1.56041 1.55921 2
19.7425 -0.266269 2
0.931316 8.77395 1
-5.16093 6.82368 1
-1.00622 -0.227993 2
13.4108 -7.45781 2
8.61964 0.551599 1
-9.48753 1.56261 1
1.66699 2.29239 2
19.9208 -2.28229 2
8.57288 8.48119 1
-10.7231 5.31537 1
9.25254 -6.6544 2
15.4781 -6.26225 2
7.18766 6.90106 1
-4.54715 11.9524 1
0.317061 4.8332 2
20.0887 4.60782 2
3.98803 9.20947 1
-9.08145 5.07736 1
4.95617 -1.82984 2
10.4647 -5.68781 2
6.09462 5.68607 1
-5.71139 5.79858 1
6.77438 -3.34677 2
10.4241 -7.50074 2
5.14192 11.3245 1
-12.2108 3.32577 1
8.98642 -7.32262 2
19.4147 -1.09021 2
10.142 2.12606 1
-11.8888 1.50072 1
0.152506 4.31765 2
11.4215 -5.27162 2
9.95339 1.46897 1
-8.36389 5.00991 1
2.52996 0.221449 2
21.1001 0.387975 2
6.90461 9.9889 1
-6.11275 10.2041 1
-2.10331 2.03976 2
20.8864 4.47521 2
0.231861 11.0695 1
-1.41477 11.0114 1
3.30219 -2.55554 2
19.3005 2.9383 2
6.84025 10.6656 1
-8.38256 0.744857 1
2.34554 3.50469 2
20.9489 -1.75777 2
4.45555 8.83536 1
-7.28256 4.68741 1
3.09512 -5.09543 2
15.9546 -3.31964 2
8.10681 5.85075 1
-8.47666 5.24148 1
-0.420834 2.82553 2
20.028 -0.874432 2
11.8213 4.6825 1
-7.36974 9.7702 1
4.39444 -0.722823 2
13.5127 -7.51044 2
2.81825 9.46733 1
-2.31808 6.82265 1
7.96517 -5.05684 2
14.3474 -1.44734 2
11.6606 5.54445 1
-5.05489 5.11118 1
3.29238 -2.41994 2
15.9771 0.335273 2
7.2803 3.2369 1
-0.0426656 9.31513 1
7.41388 -4.71304 2
11.7331 -1.93353 2
3.16038 7.19865 1
-10.1022 1.29022 1
2.96603 -5.04109 2
20.8603 -0.694582 2
7.86791 7.64042 1
-5.26442 6.50856 1
2.4746 -3.30067 2
